Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-08-29,Crypto Daily,Which Cryptos Could 25x Your Investment in September? Here's Top 5 Analyst Pick,Negative,0.2649,4 stars,https://cryptodaily.co.uk/2024/08/which-cryptos-could-25x-your-investment-in-september-heres-top-5-analyst-pick
2024-08-29,Crypto Daily,New Meme Coin Shiba Shootout Raises $1M In Presale - Next 100x Crypto?,Negative,0.3089,4 stars,https://cryptodaily.co.uk/2024/08/new-meme-coin-shiba-shootout-raises-1m-in-presale-next-100x-crypto
2024-08-29,Crypto Daily,Hamster Kombat's Decline Contrasts with BlockDAG's Sensational Surge in P2E Gaming via the TG Tap Miner,Negative,0.297,4 stars,https://cryptodaily.co.uk/2024/08/hamster-kombats-decline-contrasts-with-blockdags-sensational-surge-in-p2e-gaming-via-the-tg-tap-miner
2024-08-29,Crypto Daily,Small-Cap Summer: How to Identify Small-Cap Cryptos with Growth Potential,Negative,0.3872,2 stars,https://cryptodaily.co.uk/2024/08/small-cap-summer-how-to-identify-small-cap-cryptos-with-growth-potential
2024-08-29,Crypto Daily,Meet Husky Inu ($HINU): Shiba Inu’s New Best Friend,Negative,0.2975,4 stars,https://cryptodaily.co.uk/2024/08/meet-husky-inu-hinu-shiba-inus-new-best-friend
2024-08-28,Crypto Daily,"Crypto Whales No Longer Interested in Solana (SOL) and Pepe Coin (PEPE), Aggressively Bagging This Altcoin",Negative,0.3815,4 stars,https://cryptodaily.co.uk/2024/08/crypto-whales-no-longer-interested-in-solana-sol-and-pepe-coin-pepe-aggressively-bagging-this-altcoin
2024-08-29,Crypto Daily,Aptos Labs Makes Strategic Investment in Mereo to Revolutionize Fan Engagement,Negative,0.3177,4 stars,https://cryptodaily.co.uk/2024/08/aptos-labs-makes-strategic-investment-in-mereo-to-revolutionize-fan-engagement
2024-08-29,Crypto Daily,AI Computing Layer Space and Time Raises $20 in Series A Round,Negative,0.2693,2 stars,https://cryptodaily.co.uk/2024/08/ai-computing-layer-space-and-time-raises-20-in-series-a-round
2024-08-29,Crypto Daily,"ReformDAO Announces $RFRM Token Listing on Gate.io, MEXC, and Bitget",Negative,0.3169,4 stars,https://cryptodaily.co.uk/2024/08/reformdao-announces-rfrm-token-listing-on-gateio-mexc-and-bitget
2024-08-29,Crypto Daily,Perpetual Futures DEX Merkle Tree Launches its Token,Negative,0.2501,2 stars,https://cryptodaily.co.uk/2024/08/perpetual-futures-dex-merkle-tree-launches-its-token
2024-08-29,Crypto Daily,Bitcoin (BTC) shown the way by Gold and Silver,Negative,0.2584,2 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-shown-the-way-by-gold-and-silver
2024-08-29,Crypto Daily,"Bitcoin (BTC) down, but certainly not out",Negative,0.33,2 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-down-but-certainly-not-out
2024-08-29,Crypto Daily,How to Make Money on Bitcoin Cloud Mining Platforms?-7 Best Free Cloud Mining Platforms in 2024,Negative,0.2681,2 stars,https://cryptodaily.co.uk/2024/08/how-to-make-money-on-bitcoin-cloud-mining-platforms-7-best-free-cloud-mining-platforms-in-2024
2024-08-29,Crypto Daily,OpenSea Faces SEC Action as Regulator Targets NFTs as Securities,Negative,0.3265,1 stars,https://cryptodaily.co.uk/2024/08/opensea-faces-sec-action-as-regulator-targets-nfts-as-securities
2024-08-28,Crypto Daily,Crypto Whale Who Bagged Solana (SOL) at $2 and Exited Just Before 95% Correction in 2022 Has Been Buying This Crypto All Week,Negative,0.265,4 stars,https://cryptodaily.co.uk/2024/08/crypto-whale-who-bagged-solana-sol-at-2-and-exited-just-before-95-correction-in-2022-has-been-buying-this-crypto-all-week
2024-08-29,Crypto Daily,Could DTX Exchange Reign Supreme? With 60x Growth Potential Rivals Toncoin and Tron,Negative,0.3217,4 stars,https://cryptodaily.co.uk/2024/08/could-dtx-exchange-reign-supreme-with-60x-growth-potential-rivals-toncoin-and-tron
2024-08-29,Crypto Daily,"Crypto Price Analysis 8-29 BTC, ETH, SOL, DOT, TON, WIF, UNI",Negative,0.3936,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-29-btc-eth-sol-dot-ton-wif-uni
2024-08-29,Crypto Daily,"MEET48 GIPR2 Idols preformed at Fantasy Bullish Night with Steve Aoki, and ignited the WebX 2024 on August 28-29",Negative,0.2654,4 stars,https://cryptodaily.co.uk/2024/08/meet48-gipr2-idols-preformed-at-fantasy-bullish-night-with-steve-aoki-and-ignited-the-webx-2024-on-august-28-29
2024-08-29,Crypto Daily,Telegram's TON Blockchain Stumbles Again: Second Halt in Two Days,Negative,0.3353,2 stars,https://cryptodaily.co.uk/2024/08/telegrams-ton-blockchain-stumbles-again-second-halt-in-two-days
2024-08-29,Crypto Daily,"BC.GAME Supports Dogs Token Deposit and Withdrawal, Enhancing Cryptocurrency Options for Players",Negative,0.2427,4 stars,https://cryptodaily.co.uk/2024/08/bcgame-supports-dogs-token-deposit-and-withdrawal-enhancing-cryptocurrency-options-for-players
2024-08-29,Crypto Daily,Asia’s Kaia Blockchain Launches On Mainnet Aiming To Connect Millions To Web3 Services,Negative,0.3321,4 stars,https://cryptodaily.co.uk/2024/08/asias-kaia-blockchain-launches-on-mainnet-aiming-to-connect-millions-to-web3-services
2024-08-29,Crypto Daily,Creditcoin Launches EVM’compatible Mainnet and CreditWallet App,Negative,0.3085,4 stars,https://cryptodaily.co.uk/2024/08/creditcoin-launches-evmcompatible-mainnet-and-creditwallet-app
2024-08-28,Crypto Daily,Doge2014 Is Celebrating 10 Years of Dogecoin With History’s Largest Dogecoin Airdrop,Negative,0.3571,4 stars,https://cryptodaily.co.uk/2024/08/doge2014-is-celebrating-10-years-of-dogecoin-with-historys-largest-dogecoin-airdrop
2024-08-27,Crypto Daily,Trader Who Predicted Mt. Gox Disaster Forecasts Big Drop for Polygon (MATIC) and 2000% Jump for $0.01 Altcoin,Negative,0.2773,1 stars,https://cryptodaily.co.uk/2024/08/trader-who-predicted-mt-gox-disaster-forecasts-big-drop-for-polygon-matic-and-2000-jump-for-001-altcoin
2024-08-28,Crypto Daily,Here’s Why You Need to Buy These Coins Immediately,Negative,0.2634,4 stars,https://cryptodaily.co.uk/2024/08/heres-why-you-need-to-buy-these-coins-immediately
2024-08-28,Crypto Daily,DTX Exchange’s Layer-1 Blockchain Soars After Testnet Launch,Negative,0.2682,4 stars,https://cryptodaily.co.uk/2024/08/dtx-exchanges-layer-1-blockchain-soars-after-testnet-launch
2024-08-28,Crypto Daily,Catch the Wave Early: Top 5 Meme coins to Invest in Before the Next Bull Run,Negative,0.3014,2 stars,https://cryptodaily.co.uk/2024/08/catch-the-wave-early-top-5-meme-coins-to-invest-in-before-the-next-bull-run
2024-08-28,Crypto Daily,"New Coin Listing To Watch - PlayDoge (PLAY) ICO Ends Tomorrow, How To Claim Safely",Negative,0.244,1 stars,https://cryptodaily.co.uk/2024/08/new-coin-listing-to-watch-playdoge-play-ico-ends-tomorrow-how-to-claim-safely
2024-08-28,Crypto Daily,BlockDAG Going $10M Borussia Dortmund Partnership: What’s Happening with Axie Infinity & IMX Now?,Negative,0.3343,4 stars,https://cryptodaily.co.uk/2024/08/blockdag-going-10m-borussia-dortmund-partnership-whats-happening-with-axie-infinity-imx-now
2024-08-28,Crypto Daily,A Must Buy Presale: Husky Inu ($HINU),Negative,0.35,4 stars,https://cryptodaily.co.uk/2024/08/a-must-buy-presale-husky-inu-hinu
2024-08-27,Crypto Daily,Trader Who Dumped All His Solana (SOL) Before 94% Correction in 2022 Says This Meme Coin Will Lead the 2024 Market Rally,Positive,0.5042,1 stars,https://cryptodaily.co.uk/2024/08/trader-who-dumped-all-his-solana-sol-before-94-correction-in-2022-says-this-meme-coin-will-lead-the-2024-market-rally
2024-08-28,Crypto Daily,Fordefi Unveils First Institutional-Grade MPC Wallet for DeFi on Sui,Negative,0.3037,5 stars,https://cryptodaily.co.uk/2024/08/fordefi-unveils-first-institutional-grade-mpc-wallet-for-defi-on-sui
2024-08-28,Crypto Daily,Celsius Network Reaches $2.53B Payout Milestone Amid Bankruptcy Proceedings,Negative,0.2591,5 stars,https://cryptodaily.co.uk/2024/08/celsius-network-reaches-253b-payout-milestone-amid-bankruptcy-proceedings
2024-08-28,Crypto Daily,How Blockchain is Revolutionising Online Casino Payouts and Security,Positive,0.5558,5 stars,https://cryptodaily.co.uk/2024/08/how-blockchain-is-revolutionising-online-casino-payouts-and-security
2024-08-28,Crypto Daily,Beyond the Meme: How Far Can Memecoins Evolve?,Negative,0.2534,2 stars,https://cryptodaily.co.uk/2024/08/beyond-the-meme-how-far-can-memecoins-evolve
2024-08-28,Crypto Daily,Singapore Hosts Polkadot Decoded Asia 2024 Amid Growing Web3 Interest,Negative,0.4919,4 stars,https://cryptodaily.co.uk/2024/08/singapore-hosts-polkadot-decoded-asia-2024-amid-growing-web3-interest
2024-08-28,Crypto Daily,Qubic Launches ‘Project X’ Cryptoeconomics Update,Negative,0.2926,2 stars,https://cryptodaily.co.uk/2024/08/qubic-launches-project-x-cryptoeconomics-update
2024-08-28,Crypto Daily,"Major altcoins ripe for bounces ($ETH, $BNB, and $SOL)",Negative,0.3538,1 stars,https://cryptodaily.co.uk/2024/08/major-altcoins-ripe-for-bounces-eth-bnb-and-sol
2024-08-28,Crypto Daily,"Crypto Price Analysis 8-28 BTC, ETH, SOL, DOGE, TAO, FET, MATIC",Negative,0.4463,1 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-28-btc-eth-sol-doge-tao-fet-matic
2024-08-28,Crypto Daily,"Bitcoin (BTC) loses $6,000 in 48 hours - high volatility continues",Negative,0.4358,2 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-loses-6000-in-48-hours-high-volatility-continues
2024-08-27,Crypto Daily,Can Cryptocurrency Make You Rich?,Negative,0.3714,4 stars,https://cryptodaily.co.uk/2024/08/can-cryptocurrency-make-you-rich
2024-08-27,Crypto Daily,Don't Miss 250% Growth Next Month: 5 Altcoins Analysts Recommend During Market Volatility,Negative,0.2908,4 stars,https://cryptodaily.co.uk/2024/08/dont-miss-250-growth-next-month-5-altcoins-analysts-recommend-during-market-volatility
2024-08-27,Crypto Daily,Physical Doge (PDOGE) Opens Multi-Round Presale Targeting Early Supporters,Negative,0.4536,4 stars,https://cryptodaily.co.uk/2024/08/physical-doge-pdoge-opens-multi-round-presale-targeting-early-supporters
2024-08-27,Crypto Daily,GIGACAT Launches on Solana: Could This Be the Next Big Meme Coin?,Negative,0.4455,4 stars,https://cryptodaily.co.uk/2024/08/gigacat-launches-on-solana-could-this-be-the-next-big-meme-coin
2024-08-27,Crypto Daily,"CropBytes Launches CityBuilder Xpert, Built in Record Time with a New $CBX Burning Mechanism",Positive,0.5642,5 stars,https://cryptodaily.co.uk/2024/08/cropbytes-launches-citybuilder-xpert-built-in-record-time-with-a-new-cbx-burning-mechanism
2024-08-27,Crypto Daily,"ELFi Protocol Introduces Liquidation Subsidy, Launches DOGS and Polymarket 20x Contracts",Negative,0.4003,1 stars,https://cryptodaily.co.uk/2024/08/elfi-protocol-introduces-liquidation-subsidy-launches-dogs-and-polymarket-20x-contracts
2024-08-27,Crypto Daily,"Blockchair Takes the Lead: The Only Explorer to Support 42 Blockchains, Unleashing AI-Driven Interface to Explain On-Chain Activity",Negative,0.389,4 stars,https://cryptodaily.co.uk/2024/08/blockchair-takes-the-lead-the-only-explorer-to-support-42-blockchains-unleashing-ai-driven-interface-to-explain-on-chain-activity
2024-08-27,Crypto Daily,Major Advancement for MNT Node Holders,Negative,0.2638,1 stars,https://cryptodaily.co.uk/2024/08/major-advancement-for-mnt-node-holders
2024-08-27,Crypto Daily,PlayDoge Ends Presale August 29th - Next Big Crypto Game?,Negative,0.2581,2 stars,https://cryptodaily.co.uk/2024/08/playdoge-ends-presale-august-29th-next-big-crypto-game
2024-08-27,Crypto Daily,4 Top Cryptos Under $1: The Best Options Ranked!,Negative,0.2885,2 stars,https://cryptodaily.co.uk/2024/08/4-top-cryptos-under-1-the-best-options-ranked
2024-08-27,Crypto Daily,Shiba Inu Whales Quietly Stockpile SHIB for a 330% Rally: What Other Cryptos Are on Their Radar?,Negative,0.2785,2 stars,https://cryptodaily.co.uk/2024/08/shiba-inu-whales-quietly-stockpile-shib-for-a-330-rally-what-other-cryptos-are-on-their-radar
2024-08-27,Crypto Daily,"Hot Memecoin Alert! Shiba Inu’s ($SHIB) Best Friend, Husky Inu ($HINU)",Negative,0.3933,4 stars,https://cryptodaily.co.uk/2024/08/hot-memecoin-alert-shiba-inus-shib-best-friend-husky-inu-hinu
2024-08-27,Crypto Daily,Telegram's Coins Drop After Pavel Durov's Arrest - Watch Top 3 Bullish Solana Memecoins That Could Surprise You,Negative,0.3536,2 stars,https://cryptodaily.co.uk/2024/08/telegrams-coins-drop-after-pavel-durovs-arrest-watch-top-3-bullish-solana-memecoins-that-could-surprise-you
2024-08-27,Crypto Daily,Russia Gears Up for Crypto-Based Trade Trials Amid Sanctions,Negative,0.3235,2 stars,https://cryptodaily.co.uk/2024/08/russia-gears-up-for-crypto-based-trade-trials-amid-sanctions
2024-08-27,Crypto Daily,Legion Raises $2M for Merit-Based ICO Platform,Negative,0.3089,4 stars,https://cryptodaily.co.uk/2024/08/legion-raises-2m-for-merit-based-ico-platform
2024-08-27,Crypto Daily,MapleStory Universe Unveils Nexpace Protocol Today,Negative,0.3067,4 stars,https://cryptodaily.co.uk/2024/08/maplestory-universe-unveils-nexpace-protocol-today
2024-08-27,Crypto Daily,SSV Network and Ether.fi Launch Learn & Earn Campaign to Raise Awareness of Liquid Restaking,Negative,0.3705,4 stars,https://cryptodaily.co.uk/2024/08/ssv-network-and-etherfi-launch-learn-earn-campaign-to-raise-awareness-of-liquid-restaking
2024-08-27,Crypto Daily,"Crypto Price Analysis 8-27 BTC, ETH, SOL, WIF, DOT, TIA, AVAX, TON",Negative,0.3765,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-27-btc-eth-sol-wif-dot-tia-avax-ton
2024-08-27,Crypto Daily,Top 5 IDO/ICO Launchpads to Watch in 2024,Negative,0.4871,5 stars,https://cryptodaily.co.uk/2024/08/top-5-idoico-launchpads-to-watch-in-2024
2024-08-27,Crypto Daily,How AI Is Helping To Make iGaming Safer Than Ever,Negative,0.3829,5 stars,https://cryptodaily.co.uk/2024/08/how-ai-is-helping-to-make-igaming-safer-than-ever
2024-08-27,Crypto Daily,"RepubliK Introduces Creator STOX, Ushering in a New Era of SocialFi",Negative,0.3388,5 stars,https://cryptodaily.co.uk/2024/08/republik-introduces-creator-stox-ushering-in-a-new-era-of-socialfi
2024-08-27,Crypto Daily,SEC Secures Settlement from Abra in Unregistered Securities Case,Positive,0.5642,1 stars,https://cryptodaily.co.uk/2024/08/sec-secures-settlement-from-abra-in-unregistered-securities-case
2024-08-27,Crypto Daily,"Memecoins $PEPE, $WIF, $BRETT reversing downtrend - everything now depends on $BTC",Negative,0.3206,2 stars,https://cryptodaily.co.uk/2024/08/memecoins-pepe-wif-brett-reversing-downtrend-everything-now-depends-on-btc
2024-08-27,Crypto Daily,Bitcoin (BTC) rebound incoming,Negative,0.3435,4 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-rebound-incoming
2024-08-27,Crypto Daily,Slash Payments Token SLV To List On Gate.io Exchange Following Exclusive Airdrop,Negative,0.26,4 stars,https://cryptodaily.co.uk/2024/08/slash-payments-token-slv-to-list-on-gateio-exchange-following-exclusive-airdrop
2024-08-26,Crypto Daily,This is How to Double Your Investment Portfolio by the Year’s End - These 5 Coins You Need,Negative,0.3509,4 stars,https://cryptodaily.co.uk/2024/08/this-is-how-to-double-your-investment-portfolio-by-the-years-end-these-5-coins-you-need
2024-08-26,Crypto Daily,"$1,000 Invested in This Meme Coin Could Grow into $100,000 by the End of 2024, Claims Legendary Analyst",Negative,0.3323,4 stars,https://cryptodaily.co.uk/2024/08/1000-invested-in-this-meme-coin-could-grow-into-100000-by-the-end-of-2024-claims-legendary-analyst
2024-08-26,Crypto Daily,What’s Next for Toncoin and Notcoin After the Founder’s Arrest? Also Watch 3 Altcoins Poised for Big Moves,Negative,0.3649,2 stars,https://cryptodaily.co.uk/2024/08/whats-next-for-toncoin-and-notcoin-after-the-founders-arrest-also-watch-3-altcoins-poised-for-big-moves
2024-08-26,Crypto Daily,New Cryptocurrency Base Dawgz Hits $3M Milestone In Presale - Next 100x Meme Coin?,Negative,0.2884,2 stars,https://cryptodaily.co.uk/2024/08/new-cryptocurrency-base-dawgz-hits-3m-milestone-in-presale-next-100x-meme-coin
2024-08-26,Crypto Daily,Experts Highlight Cardano (ADA) and MoonTaurus (MNTR) as Key Players in the 2024 Bull Run,Negative,0.4153,4 stars,https://cryptodaily.co.uk/2024/08/experts-highlight-cardano-ada-and-moontaurus-mntr-as-key-players-in-the-2024-bull-run
2024-08-26,Crypto Daily,Solana (SOL) manoeuvres into pole position ready for bull market surge,Negative,0.3487,2 stars,https://cryptodaily.co.uk/2024/08/solana-sol-manoeuvres-into-pole-position-ready-for-bull-market-surge
2024-08-26,Crypto Daily,"Experts See Bitcoin Breaking $70,000 — 5 Altcoins Poised for 1000% Growth on the Next Green Candle",Negative,0.2382,2 stars,https://cryptodaily.co.uk/2024/08/experts-see-bitcoin-breaking-70000-5-altcoins-poised-for-1000-growth-on-the-next-green-candle
2024-08-26,Crypto Daily,10 Best Cryptos to Buy Now As Bitcoin Price Recovers,Negative,0.358,4 stars,https://cryptodaily.co.uk/2024/08/10-best-cryptos-to-buy-now-as-bitcoin-price-recovers
2024-08-26,Crypto Daily,LBank Makes a Grand Statement at Coinfest Asia 2024 with Spectacular Car Showcase,Negative,0.2912,4 stars,https://cryptodaily.co.uk/2024/08/lbank-makes-a-grand-statement-at-coinfest-asia-2024-with-spectacular-car-showcase
2024-08-26,Crypto Daily,Warden announces the Artificial Intelligence Blockchain Interface (AIBI),Negative,0.251,4 stars,https://cryptodaily.co.uk/2024/08/warden-announces-the-artificial-intelligence-blockchain-interface-aibi
2024-08-26,Crypto Daily,"Bitcoin (BTC) holds above $63,000 - next bullish phase to come",Negative,0.4145,1 stars,https://cryptodaily.co.uk/2024/08/bitcoin-btc-holds-above-63000-next-bullish-phase-to-come
2024-08-26,Crypto Daily,"Avalanche (AVAX) Climbs 24% This Week, Experts Are Eyeing This New Altcoin For High Returns",Negative,0.3362,4 stars,https://cryptodaily.co.uk/2024/08/avalanche-avax-climbs-24-this-week-experts-are-eyeing-this-new-altcoin-for-high-returns
2024-08-26,Crypto Daily,A Developer’s Mindset: Top Blockchain Hackathons To Attend In Q4 2024,Negative,0.3554,4 stars,https://cryptodaily.co.uk/2024/08/a-developers-mindset-top-blockchain-hackathons-to-attend-in-q4-2024
2024-08-26,Crypto Daily,"Crypto Price Analysis 8-26 BTC, ETH, SOL, DOGE, DOT, XRP, SEI",Negative,0.3654,2 stars,https://cryptodaily.co.uk/2024/08/crypto-price-analysis-8-26-btc-eth-sol-doge-dot-xrp-sei
2024-08-26,Crypto Daily,Bybit Powered by SATOS Marks a New Chapter in the Netherlands with the Grand Opening of  New Amsterdam Office,Negative,0.3549,5 stars,https://cryptodaily.co.uk/2024/08/bybit-powered-by-satos-marks-a-new-chapter-in-the-netherlands-with-the-grand-opening-of-new-amsterdam-office
2024-08-26,Crypto Daily,Relax and Let Your Husky Inu ($HINU) Grow!,Negative,0.4087,4 stars,https://cryptodaily.co.uk/2024/08/relax-and-let-your-husky-inu-hinu-grow
2024-08-26,Crypto Daily,Polkadot Reimagines Ethereum 2.0 as JAM Upgrade Gets Up to Speed,Negative,0.2971,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-reimagines-ethereum-20-as-jam-upgrade-gets-up-to-speed
2024-08-26,Crypto Daily,FSL Launches Super Useless Token ($SUT): The Studio’s First Meme Coin on Polygon PoS,Negative,0.3521,4 stars,https://cryptodaily.co.uk/2024/08/fsl-launches-super-useless-token-sut-the-studios-first-meme-coin-on-polygon-pos
2024-08-26,Crypto Daily,LBank Bali Web3 Future Night Unites Web3 Innovators for a Memorable Evening,Negative,0.304,4 stars,https://cryptodaily.co.uk/2024/08/lbank-bali-web3-future-night-unites-web3-innovators-for-a-memorable-evening
2024-08-23,Crypto Daily,"Long-Time Shiba Inu Whale Diversifies Portfolio, Accumulates 'Next Big Meme Coin' After 100% Move",Negative,0.3653,5 stars,https://cryptodaily.co.uk/2024/08/long-time-shiba-inu-whale-diversifies-portfolio-accumulates-next-big-meme-coin-after-100-move
2024-08-25,Crypto Daily,"Polkadot Price Analysis: $DOT Gains 10%, Nears $5 Mark",Negative,0.3121,2 stars,https://cryptodaily.co.uk/2024/08/polkadot-price-analysis-dot-gains-10-nears-5-mark
2024-08-25,Crypto Daily,Experience Potential Memecoin Greatness with Husky Inu ($HINU),Negative,0.4002,2 stars,https://cryptodaily.co.uk/2024/08/experience-potential-memecoin-greatness-with-husky-inu-hinu
2024-08-25,Crypto Daily,Crypto Trader’s Guide To Life Insurance Benefits,Negative,0.3774,4 stars,https://cryptodaily.co.uk/2024/08/crypto-traders-guide-to-life-insurance-benefits
2024-08-23,Crypto Daily,"Analyst Who Hasn’t Been Wrong Since 2021 Calls Cardano (ADA) a Crapshoot, Predicts 2000% Bull Move for Trending Dogecoin (DOGE) Rival",Negative,0.3037,2 stars,https://cryptodaily.co.uk/2024/08/analyst-who-hasnt-been-wrong-since-2021-calls-cardano-ada-a-crapshoot-predicts-2000-bull-move-for-trending-dogecoin-doge-rival
2024-08-25,Crypto Daily,Explore These Ambitious Memecoins Before Making Your Investment - x25 Potential For Next Month,Negative,0.248,2 stars,https://cryptodaily.co.uk/2024/08/explore-these-ambitious-memecoins-before-making-your-investment-x25-potential-for-next-month
2024-08-25,Crypto Daily,"Crypto Weekly Roundup: Trump's DeFiant DeFi, MakerDAO Endgame, & More",Negative,0.3373,1 stars,https://cryptodaily.co.uk/2024/08/crypto-weekly-roundup-trumps-defiant-defi-makerdao-endgame-more
2024-08-23,Crypto Daily,Meme Coin Whale Dumps PEPE and Shiba Inu (SHIB) for MoonTaurus (MNTR) After Seeing Major Presale Momentum,Negative,0.3752,4 stars,https://cryptodaily.co.uk/2024/08/meme-coin-whale-dumps-pepe-and-shiba-inu-shib-for-moontaurus-mntr-after-seeing-major-presale-momentum
2024-08-23,Crypto Daily,This Crypto Trader Accurately Predicted the Rise of Shiba Inu (SHIB) and Pepe (PEPE); Here’s His Next 100x Meme Coin,Negative,0.3452,4 stars,https://cryptodaily.co.uk/2024/08/this-crypto-trader-accurately-predicted-the-rise-of-shiba-inu-shib-and-pepe-pepe-heres-his-next-100x-meme-coin
2024-08-24,Crypto Daily,"Bulls Are Back: Ripple's New Bank Connections, Bitcoin's Momentum and 3 Coins Indicate Explosive Growth",Negative,0.2634,4 stars,https://cryptodaily.co.uk/2024/08/bulls-are-back-ripples-new-bank-connections-bitcoins-momentum-and-3-coins-indicate-explosive-growth
2024-08-24,Crypto Daily,"Solana Superstar Husky Inu ($HINU) Raises Over $370,000 in Early Presale",Negative,0.3636,4 stars,https://cryptodaily.co.uk/2024/08/solana-superstar-husky-inu-hinu-raises-over-370000-in-early-presale
2024-08-24,Crypto Daily,Watch Next Week’s Top 5 Altcoins With Potential for Massive Profits,Negative,0.352,4 stars,https://cryptodaily.co.uk/2024/08/watch-next-weeks-top-5-altcoins-with-potential-for-massive-profits
2024-08-23,Crypto Daily,Dogecoin vs MoonTaurus: Which Coin Should You Choose For the Long Term Gains?,Negative,0.4809,4 stars,https://cryptodaily.co.uk/2024/08/dogecoin-vs-moontaurus-which-coin-should-you-choose-for-the-long-term-gains
2024-08-24,Crypto Daily,"Polkadot (DOT) Reports Surge In Network Activity, Lines Up New Products",Negative,0.2656,4 stars,https://cryptodaily.co.uk/2024/08/polkadot-dot-reports-surge-in-network-activity-lines-up-new-products
2024-08-23,Crypto Daily,"Meme Coin Gem-Spotter Sells Entire Bag of Pepe (PEPE), Goes All-In on Newcomer That Recently Surged 100%—What Does He Know?",Negative,0.3293,2 stars,https://cryptodaily.co.uk/2024/08/meme-coin-gem-spotter-sells-entire-bag-of-pepe-pepe-goes-all-in-on-newcomer-that-recently-surged-100-what-does-he-know
2024-08-24,Crypto Daily,LBank Captivates Coinfest Asia 2024 Attendees with Exclusive Merchandise and Engagement,Negative,0.2522,2 stars,https://cryptodaily.co.uk/2024/08/lbank-captivates-coinfest-asia-2024-attendees-with-exclusive-merchandise-and-engagement
2024-08-23,Crypto Daily,"Litecoin (LTC) Jumps By 10% While MoonTaurus (MNTR) Is Up 100% From Phase 1, Priced at $0.01",Negative,0.3635,4 stars,https://cryptodaily.co.uk/2024/08/litecoin-ltc-jumps-by-10-while-moontaurus-mntr-is-up-100-from-phase-1-priced-at-001
2024-08-23,Crypto Daily,Optimize Your Crypto Investment: 5 Memecoins to Own Before the Next Bull Run,Negative,0.2997,4 stars,https://cryptodaily.co.uk/2024/08/optimize-your-crypto-investment-5-memecoins-to-own-before-the-next-bull-run
2024-08-23,Crypto Daily,Crypto Whales Won't Share This Information - Top 3 Coins That Are Collected Now,Negative,0.2736,2 stars,https://cryptodaily.co.uk/2024/08/crypto-whales-wont-share-this-information-top-3-coins-that-are-collected-now
2024-08-23,Crypto Daily,Cloud Mining vs. Hardware Mining: Which is Better in 2024?,Negative,0.4521,4 stars,https://cryptodaily.co.uk/2024/08/cloud-mining-vs-hardware-mining-which-is-better-in-2024
2024-08-23,Crypto Daily,Pepe Unchained ICO Raises $10M - Experts Tip $PEPU As Next Big Meme Coin,Negative,0.347,5 stars,https://cryptodaily.co.uk/2024/08/pepe-unchained-ico-raises-10m-experts-tip-pepu-as-next-big-meme-coin
2024-08-23,Crypto Daily,Get Ready to Print Money with Solana Superstar Husky Inu ($HINU),Negative,0.3676,4 stars,https://cryptodaily.co.uk/2024/08/get-ready-to-print-money-with-solana-superstar-husky-inu-hinu
2024-08-23,Crypto Daily,"Visiion.io Launches Premium Boutique Cryptocurrency Exchange, Offering Traders Unparalleled Experience",Negative,0.4628,4 stars,https://cryptodaily.co.uk/2024/08/visiionio-launches-premium-boutique-cryptocurrency-exchange-offering-traders-unparalleled-experience
2024-08-23,Crypto Daily,DOGE vs MPEPE: Who Will Provide The Best Return On Investment In 2024,Negative,0.2781,2 stars,https://cryptodaily.co.uk/2024/08/doge-vs-mpepe-who-will-provide-the-best-return-on-investment-in-2024
2024-08-23,Crypto Daily,"5 Best Cryptos to Consider During a Market Dip — BlockDAG, Bitcoin, Ethereum, Binance Coin, and Solana",Negative,0.2563,2 stars,https://cryptodaily.co.uk/2024/08/5-best-cryptos-to-consider-during-a-market-dip-blockdag-bitcoin-ethereum-binance-coin-and-solana
2024-08-23,Crypto Daily,Why $1 for Dogecoin in 2024 Might Not Happen and 2 Best DOGE Alternatives to Consider,Negative,0.4503,2 stars,https://cryptodaily.co.uk/2024/08/why-1-for-dogecoin-in-2024-might-not-happen-and-2-best-doge-alternatives-to-consider
2024-08-23,Crypto Daily,Dogecoin: Is There More Millionaires To Come From Doge? Mpeppe Capitalize,Negative,0.2998,4 stars,https://cryptodaily.co.uk/2024/08/dogecoin-is-there-more-millionaires-to-come-from-doge-mpeppe-capitalize
2024-08-23,Crypto Daily,Husky Inu Investors Make The 100x Switch To Mpeppe As Community Grows,Negative,0.2761,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-investors-make-the-100x-switch-to-mpeppe-as-community-grows
2024-08-23,Crypto Daily,Husky Inu Holders Max Out Their Earning Potential By Investing In Mpeppe At 0.001777,Negative,0.3062,4 stars,https://cryptodaily.co.uk/2024/08/husky-inu-holders-max-out-their-earning-potential-by-investing-in-mpeppe-at-0001777
