id,date,source,headline,sentiment,sentiment_score,label,link
18761,2024-09-06,Bitcoin.com News,India’s FIU Considers Approving More Offshore Crypto Exchanges,Negative,0.2832,2 stars,https://news.bitcoin.com/indias-fiu-considers-approving-more-offshore-crypto-exchanges/
18762,2024-09-06,Bitcoin.com News,Nigerian Scammer’s Crypto Wallet Seized by Kansas Attorney General,Positive,0.5431,1 stars,https://news.bitcoin.com/nigerian-scammers-crypto-wallet-seized-by-kansas-attorney-general/
18763,2024-09-06,Bitcoinist,"Dogecoin, Shiba Inu (SHIB) & Mpeppe (MPEPE): 3 Cryptocurrencies You Must Hold In September For Profits",Negative,0.3849,4 stars,https://bitcoinist.com/dogecoin-shiba-inu-shib-mpeppe-mpepe-3-cryptocurrencies-you-must-hold-in-september-for-profits/
18764,2024-09-06,Bitcoinist,"Dogecoin Rivals Shiba Inu and Mpeppe (MPEPE) Add Mobile Gaming Utility To Their Ecosystems, Here’s More",Negative,0.4186,4 stars,https://bitcoinist.com/dogecoin-rivals-shiba-inu-and-mpeppe-mpepe-add-mobile-gaming-utility-to-their-ecosystems-heres-more/
18765,2024-09-06,Bitcoinist,Dogecoin: New Investors Pick Mpeppe (MPEPE) Over Dogecoin For Mobile Gaming and Casino Utility,Negative,0.3878,4 stars,https://bitcoinist.com/dogecoin-new-investors-pick-mpeppe-mpepe-over-dogecoin-for-mobile-gaming-and-casino-utility/
18766,2024-09-06,Bitcoinist,Mpeppe (MPEPE) vs Dogecoin: DOGE Holders Purchase New Casino Presale For September Launch,Negative,0.3383,4 stars,https://bitcoinist.com/mpeppe-mpepe-vs-dogecoin-doge-holders-purchase-new-casino-presale-for-september-launch/
18767,2024-09-06,Bitcoinist,Crypto-Friendly United Texas Bank Slapped With Cease And Desist Order By The US Federal Reserve,Positive,0.5273,1 stars,https://bitcoinist.com/crypto-friendly-united-texas-bank-slapped-with-cease-and-desist-order-by-the-us-federal-reserve/
18768,2024-09-06,Bitcoinist,Mpeppe (MPEPE): Top Analyst Explains Why Shiba Inu and Dogecoin Whales Are Now Holding Mpeppe (MPEPE),Negative,0.3167,4 stars,https://bitcoinist.com/mpeppe-mpepe-top-analyst-explains-why-shiba-inu-and-dogecoin-whales-are-now-holding-mpeppe-mpepe/
18769,2024-09-06,Bitcoinist,Can Dogecoin Hit $0.15 In September? Dogecoin Whales Make Early Decision To Join Mpeppe (MPEPE),Negative,0.267,2 stars,https://bitcoinist.com/can-dogecoin-hit-0-15-in-september-dogecoin-whales-make-early-decision-to-join-mpeppe-mpepe/
18770,2024-09-06,Bitcoinist,Dogecoin vs Shiba inu vs Mpeppe (MPEPE): Crypto Analyst Predicts The Next Major Memecoin,Negative,0.3973,4 stars,https://bitcoinist.com/dogecoin-vs-shiba-inu-vs-mpeppe-mpepe-crypto-analyst-predicts-the-next-major-memecoin/
18771,2024-09-06,Bitcoinsistemi,Big Announcement from Binance: Those Who Hold These Two Altcoins Will Receive Airdrops!,Negative,0.3798,1 stars,https://en.bitcoinsistemi.com/big-announcement-from-binance-those-who-hold-these-two-altcoins-will-receive-airdrops/
18772,2024-09-06,Bitcoinsistemi,"Ripple Co-Founder Announces His Supporting Presidential Candidate, Surprising the Election!",Negative,0.2641,2 stars,https://en.bitcoinsistemi.com/ripple-co-founder-announces-his-supporting-presidential-candidate-surprising-the-election/
18773,2024-09-06,Bitcoinsistemi,JUST IN!  Binance Announces It Will List Another Altcoin! Second Listing in the Same Day!,Negative,0.4305,1 stars,https://en.bitcoinsistemi.com/just-in-binance-announces-it-will-list-another-altcoin-second-listing-in-the-same-day/
18774,2024-09-06,Bitcoinsistemi,BREAKING:  US Nonfarm Payrolls Data Released! What Was Bitcoin's (BTC) First Reaction?,Negative,0.3316,2 stars,https://en.bitcoinsistemi.com/breaking-us-nonfarm-payrolls-data-released-what-was-bitcoins-btc-first-reaction/
18775,2024-09-06,Bitcoinsistemi,Bernstein Analysts Argue That AI-Driven Cryptocurrencies Are Necessary for Micropayments!,Negative,0.3842,2 stars,https://en.bitcoinsistemi.com/bernstein-analysts-argue-that-ai-driven-cryptocurrencies-are-necessary-for-micropayments/
18776,2024-09-06,Bitcoinsistemi,"Ethereum Foundation, Which Has Been on the Agenda with Its Recent Sales, Announces Financial Report! Here Are the Details",Negative,0.2898,2 stars,https://en.bitcoinsistemi.com/ethereum-foundation-which-has-been-on-the-agenda-with-its-recent-sales-announces-financial-report-here-are-the-details/
18777,2024-09-06,Bitcoinsistemi,JPMorgan Chief Economist Reveals His Forecast on How Much Fed Will Cut in September!,Negative,0.3365,2 stars,https://en.bitcoinsistemi.com/jpmorgan-chief-economist-reveals-his-forecast-on-how-much-fed-will-cut-in-september/
18778,2024-09-06,Bitcoinsistemi,"50-Year Analyst Peter Brandt Says He Expects Further Drop in Bitcoin, Reveals His Price Prediction!",Negative,0.308,1 stars,https://en.bitcoinsistemi.com/50-year-analyst-peter-brandt-says-he-expects-further-drop-in-bitcoin-reveals-his-price-prediction/
18779,2024-09-06,Bitcoinsistemi,Bitcoin Exchange OKX Announces Listing of Three New Altcoin Trading Pairs on Futures!,Negative,0.3556,1 stars,https://en.bitcoinsistemi.com/bitcoin-exchange-okx-announces-listing-of-three-new-altcoin-trading-pairs-on-futures/
18780,2024-09-06,Bitcoinsistemi,Bitcoin Exchange OKX Announces It Has Delisted Numerous Altcoin Trading Pairs!,Negative,0.475,1 stars,https://en.bitcoinsistemi.com/bitcoin-exchange-okx-announces-it-has-delisted-numerous-altcoin-trading-pairs/
18781,2024-09-06,Bitcoinsistemi,Binance Futures Releases New Listing Announcement! Here Are the New Altcoins Listed,Negative,0.3459,4 stars,https://en.bitcoinsistemi.com/binance-futures-releases-new-listing-announcement-here-are-the-new-altcoins-listed/
18782,2024-09-06,Bitcoinsistemi,Ethereum Founder Vitalik Buterin Revealed What He Will Do With All His Altcoins! He Listed Projects He Will Not Invest In!,Positive,0.5595,1 stars,https://en.bitcoinsistemi.com/ethereum-founder-vitalik-buterin-revealed-what-he-will-do-with-all-his-altcoins-he-listed-projects-he-will-not-invest-in/
18783,2024-09-06,Bitcoinsistemi,Santiment Names 10 Altcoins: “Whale Activity Has Increased Significantly in These Coins!”,Negative,0.3136,1 stars,https://en.bitcoinsistemi.com/santiment-names-10-altcoins-whale-activity-has-increased-significantly-in-these-coins/
18784,2024-09-06,Bitcoinsistemi,"Ethereum's New ATH Is Waiting For Another Spring, According to Former Wall Street Analyst! But These Three Major Events Could Set Records!",Negative,0.4301,2 stars,https://en.bitcoinsistemi.com/ethereums-new-ath-is-waiting-for-another-spring-according-to-former-wall-street-analyst-but-these-three-major-events-could-set-records/
18785,2024-09-06,Bitcoinsistemi,"Binance Announced Its New Altcoin Listed, Price Reacted!",Negative,0.4095,1 stars,https://en.bitcoinsistemi.com/binance-announced-its-new-altcoin-listed-price-reacted/
18786,2024-09-06,Bitcoinsistemi,BREAKING: Telegram Removes Information That Was Stating Chats Are Confidential and Not Shared with Authorities from Its Website,Negative,0.4185,1 stars,https://en.bitcoinsistemi.com/breaking-telegram-removes-information-that-was-stating-chats-are-confidential-and-not-shared-with-authorities-from-its-website/
18791,2024-09-06,Bitdegree,CEO Arrest Prompts Telegram to Modify FAQ on Illegal Content Moderation,Negative,0.4053,4 stars,https://www.bitdegree.org/crypto/news/ceo-arrest-prompts-telegram-to-modify-faq-on-illegal-content-moderation
18792,2024-09-06,Bitdegree,Ex-FTX Executive Allegedly Connected to Chinese Bribery Scandal,Negative,0.3232,1 stars,https://www.bitdegree.org/crypto/news/ex-ftx-executive-allegedly-connected-to-chinese-bribery-scandal
18793,2024-09-06,Bitdegree,Telegram's Pavel Durov Speaks Out for the First Time Post-Arrest,Positive,0.5114,1 stars,https://www.bitdegree.org/crypto/news/telegrams-pavel-durov-speaks-out-for-the-first-time-post-arrest
18841,2024-09-06,Brave New Coin,Bonk (BONK) and Dogwifhat (WIF) Prices Struggle to Break Resistance Levels Facing Pressure From Emerging Solana Memecoin Set to Surge Past $1,Negative,0.3512,4 stars,https://bravenewcoin.com/insights/bonk-bonk-and-dogwifhat-wif-prices-struggle-to-break-resistance-levels-facing-pressure-from-emerging-solana-memecoin-set-to-surge-past-1
18842,2024-09-06,Brave New Coin,5 Altcoins That Will Make 30-Year-Olds Become Millionaires Like Shiba Inu (SHIB) Did in 2021,Negative,0.3117,4 stars,https://bravenewcoin.com/insights/5-altcoins-that-will-make-30-year-olds-become-millionaires-like-shiba-inu-shib-did-in-2021
18843,2024-09-06,Brave New Coin,"Bitcoin Is Good, but Seasoned Traders Choose Memecoins in September for 1000% Profits – Here Are Their Top Picks",Negative,0.2668,2 stars,https://bravenewcoin.com/insights/bitcoin-is-good-but-seasoned-traders-choose-memecoins-in-september-for-1000-profits-here-are-their-top-picks
18844,2024-09-06,Brave New Coin,The Future of Decentralized Finance (DeFi) and Investment Opportunities,Negative,0.347,4 stars,https://bravenewcoin.com/insights/the-future-of-decentralized-finance-defi-and-investment-opportunities
18845,2024-09-06,Brave New Coin,"Bitcoin Is to Get Back on Track Soon, but Traders Turn to Memecoins for 1000% Gains in September – Top Picks Inside",Negative,0.309,4 stars,https://bravenewcoin.com/insights/bitcoin-is-to-get-back-on-track-soon-but-traders-turn-to-memecoins-for-1000-gains-in-september-top-picks-inside
18846,2024-09-06,Brave New Coin,"This Dogwifhat (WIF) Rival Is Predicted To Skyrocket 125x in 6 Months, Currently Priced at $0.0003",Negative,0.2884,4 stars,https://bravenewcoin.com/insights/this-dogwifhat-wif-rival-is-predicted-to-skyrocket-125x-in-6-months-currently-priced-at-0-0003
18847,2024-09-06,Brave New Coin,September’s Market Dump Is Near to the End – Traders Looking for 100% to 1000% ROI Turn to Emerging Solana Memecoin Instead of Dogecoin (DOGE) and Tron (TRX),Negative,0.3532,4 stars,https://bravenewcoin.com/insights/septembers-market-dump-is-near-to-the-end-traders-looking-for-100-to-1000-roi-turn-to-emerging-solana-memecoin-instead-of-dogecoin-doge-and-tron-trx
18848,2024-09-06,Brave New Coin,Next 100x Cryptocurrencies – Seasoned Traders Buy These 5 A-Tier Altcoins Now for 1000% to 5000% Profits,Negative,0.3137,4 stars,https://bravenewcoin.com/insights/next-100x-cryptocurrencies-seasoned-traders-buy-these-5-a-tier-altcoins-now-for-1000-to-5000-profits
18927,2024-09-06,CoinGabbar,"Hamster Kombat Daily Cipher Today September 7th, 2024",Negative,0.4098,4 stars,https://www.coingabbar.com/en/crypto-currency-news/hamster-kombat-daily-cipher-september-7-2024
18849,2024-09-06,Brave New Coin,"Solana (SOL) Is Good, but Traders Looking for 1000% ROI Turning to These 3 AI Altcoins",Negative,0.3599,4 stars,https://bravenewcoin.com/insights/solana-sol-is-good-but-traders-looking-for-1000-roi-turning-to-these-3-ai-altcoins
18850,2024-09-06,Brave New Coin,Technical Analyst Who Made Fortune on BTC in 2021 Revealed His Next Big Crypto Bets – Seize This 5 Altcoins for 1000% to 5000% Profits in Octobers Bull Market,Negative,0.3456,4 stars,https://bravenewcoin.com/insights/technical-analyst-who-made-fortune-on-btc-in-2021-revealed-his-next-big-crypto-bets-seize-this-5-altcoins-for-1000-to-5000-profits-in-octobers-bull-market
18852,2024-09-04,Coincodecap,ProfitTradingApp for Binance Review [Important Read],Negative,0.394,4 stars,https://coincodecap.com/profittradingapp-for-binance?utm_source=rss&utm_medium=rss&utm_campaign=profittradingapp-for-binance
18853,2024-09-04,Coincodecap,5 BEST Website Performance Testing Tools and Services | TEST NOW!,Negative,0.4949,4 stars,https://coincodecap.com/best-website-performance-testing-tools-and-services?utm_source=rss&utm_medium=rss&utm_campaign=best-website-performance-testing-tools-and-services
18854,2024-09-04,Coincodecap,Top 8 Famous Ethical Hackers in India to Know About,Negative,0.3131,2 stars,https://coincodecap.com/famous-ethical-hackers-in-india-to-know-about?utm_source=rss&utm_medium=rss&utm_campaign=famous-ethical-hackers-in-india-to-know-about
18855,2024-09-04,Coincodecap,Best App Development Software Platforms EVER | DEVELOP NOW!,Negative,0.4396,4 stars,https://coincodecap.com/best-app-development-softwares?utm_source=rss&utm_medium=rss&utm_campaign=best-app-development-softwares
18856,2024-09-04,Coincodecap,Top 10 User Authentication Service | The ULTIMATE PROTECTOR for YOUR DATA!,Negative,0.2512,4 stars,https://coincodecap.com/best-user-authentication-service?utm_source=rss&utm_medium=rss&utm_campaign=best-user-authentication-service
18857,2024-09-04,Coincodecap,10 BEST Discord Voice Changer Software | DIVE into WORLD of MEMES NOW!,Negative,0.401,4 stars,https://coincodecap.com/best-discord-voice-changers?utm_source=rss&utm_medium=rss&utm_campaign=best-discord-voice-changers
18858,2024-09-04,Coincodecap,CoinJar Australia Review | Best Crypto Exchange in Australia,Negative,0.3493,4 stars,https://coincodecap.com/coinjar-australia-review?utm_source=rss&utm_medium=rss&utm_campaign=coinjar-australia-review
18859,2024-09-04,Coincodecap,Binance Fees: Complete Guide  (For Binance and Binance US),Negative,0.28,4 stars,https://coincodecap.com/binance-fees?utm_source=rss&utm_medium=rss&utm_campaign=binance-fees
18861,2024-09-06,CoinDesk,CoinDesk 20 Performance Update: SOL Jumps 3.0% as Index Rallies,Positive,0.6864,5 stars,https://www.coindesk.com/coindesk-indices/2024/09/06/coindesk-20-performance-update-sol-jumps-30-as-index-rallies/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18862,2024-09-06,CoinDesk,"Crypto Market to Stay Highly Correlated to Stocks Amid Macro Events and Dwindling Network Activities, Citi Says",Negative,0.3011,5 stars,https://www.coindesk.com/markets/2024/09/06/crypto-market-to-stay-highly-correlated-to-stocks-amid-macro-events-and-dwindling-network-activities-citi-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18863,2024-09-06,CoinDesk,"Sonic SVM, Gaming Project on Solana Blockchain, Plans $12.8M Node Sale",Negative,0.4114,5 stars,https://www.coindesk.com/tech/2024/09/06/sonic-svm-gaming-project-on-solana-blockchain-plans-128m-node-sale/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18864,2024-09-06,CoinDesk,"U.S. Added 142K Jobs in August, Likely Setting Stage for 25 Basis Point Rate Cut",Negative,0.3746,1 stars,https://www.coindesk.com/markets/2024/09/06/us-added-142k-jobs-in-august-likely-setting-stage-for-25-basis-point-rate-cut/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18865,2024-09-06,CoinDesk,First Mover Americas: BTC Treads Water Ahead of U.S. Jobs Report,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/09/06/first-mover-americas-btc-treads-water-ahead-of-us-jobs-report/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18866,2024-09-06,CoinDesk,"Crypto Market Lacks Major Near-Term Catalysts, JPMorgan Says",Negative,0.4398,2 stars,https://www.coindesk.com/markets/2024/09/06/crypto-market-lacks-major-near-term-catalysts-jpmorgan-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18867,2024-09-06,CoinDesk,Bitcoin's 200-Day Average About to Lose Bullish Momentum; NFP Eyed,Negative,0.2478,3 stars,https://www.coindesk.com/markets/2024/09/06/bitcoins-200-day-average-about-to-lose-bullish-momentum-nfp-eyed/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18868,2024-09-06,CoinDesk,"Weeks After Ether ETF Debut, ETH Market Liquidity Has Dropped by 20%",Positive,0.531,5 stars,https://www.coindesk.com/markets/2024/09/06/weeks-after-ether-etf-debut-eth-market-liquidity-has-dropped-by-20/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18869,2024-09-06,CoinDesk,Telegram Revamps Rules to Allow Moderation of Private Chats Following CEO Pavel Durov's Arrest,Negative,0.2547,4 stars,https://www.coindesk.com/business/2024/09/06/telegram-revamps-rules-to-allow-moderation-of-private-chats/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18882,2024-09-06,CoinDesk,"Protocol Village: Livepeer Powered Burning Man Webcast, Euler Returns After $200M+ Exploit",Negative,0.414,4 stars,https://www.coindesk.com/tech/2024/09/05/protocol-village/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
18911,2024-09-06,CoinGabbar,GoldVerse Airdrop and Listing Date with Price Prediction,Negative,0.27,4 stars,https://www.coingabbar.com/en/price-prediction/goldverse-airdrop-and-listing-date-with-price-prediction-out
18912,2024-09-06,CoinGabbar,Major Coin Price Prediction with Airdrop and Listing date,Positive,0.51,4 stars,https://www.coingabbar.com/en/price-prediction/major-coin-price-prediction-with-airdrop-and-listing-date
18921,2024-09-06,CoinGabbar,"TapCoin Lucky Codes 6 September 2024, Earns 300,000 coins",Negative,0.3475,4 stars,https://www.coingabbar.com/en/crypto-currency-news/tapcoin-lucky-codes-6-september-2024-earns-300000-coins
18922,2024-09-06,CoinGabbar,Pocket Rocket Daily Jackpot For 7th September 2024,Positive,0.5106,4 stars,https://www.coingabbar.com/en/crypto-currency-news/pocket-rocket-daily-jackpot-or-daily-combo-for-7th-september
18923,2024-09-06,CoinGabbar,Project Pax: Japanese Major Banks Trial Cross-Border Stablecoin Platfo,Negative,0.3682,4 stars,https://www.coingabbar.com/en/crypto-currency-news/japans-three-major-banks-to-test-project-pax-cross-border
18924,2024-09-06,CoinGabbar,"Pavel Durov Criticizes French Arrest, Defends Free Speech",Negative,0.2935,1 stars,https://www.coingabbar.com/en/crypto-currency-news/pavel-durov-speaks-out-against-the-french-arrest
18925,2024-09-06,CoinGabbar,Vertus Daily Combo Code for 7th September 2024,Negative,0.3817,4 stars,https://www.coingabbar.com/en/crypto-currency-news/vertus-daily-combo-code-for-september-7-earn-daily-combo
18926,2024-09-06,CoinGabbar,Obix Power Tap Word of the Day 7th September: Earn Daily Rewards,Negative,0.2984,4 stars,https://www.coingabbar.com/en/crypto-currency-news/obix-power-tap-word-of-the-day-7-september-earn-daily-combo
18928,2024-09-06,CoinGabbar,Gemz Coin Partners with Holdcoin and CEX.IO Power Tap,Negative,0.2952,4 stars,https://www.coingabbar.com/en/crypto-currency-news/gemz-coin-partners-with-holdcoin-and-cexio-power-tap
18929,2024-09-06,CoinGabbar,"Hamster Kombat Daily Mini Game September 7, 2024",Negative,0.3764,4 stars,https://www.coingabbar.com/en/crypto-currency-news/hamster-kombat-daily-mini-game-september-7
18930,2024-09-06,CoinGabbar,Catizen Listing Date and Price Details are Out: Take a Look,Negative,0.353,4 stars,https://www.coingabbar.com/en/crypto-currency-news/catizen-listing-date-and-price-details-out-for-bybit
18931,2024-09-06,CoinJournal,BitMEX co-founder Arthur Hayes believes Bitcoin (BTC) will tap $50K,Negative,0.4106,1 stars,https://coinjournal.net/news/bitmex-co-founder-arthur-hayes-believes-bitcoin-btc-will-tap-50k/
18932,2024-09-06,CoinJournal,"Bitget lists ServerFi project Metacene on Launchpool with 1,980,000 MAK Token Prize Pool",Negative,0.3219,4 stars,https://coinjournal.net/news/bitget-lists-serverfi-project-metacene-on-launchpool-with-1980000-mak-token-prize-pool/
18940,2024-09-06,Coinpedia,XRP Rally Soon: Santiment Expert Says Whales and Wallet Growth Signal Surge Despite Lack of Bullish Sentiment,Negative,0.2471,4 stars,https://coinpedia.org/news/xrp-rally-soon-santiment-expert-says-whales-and-wallet-growth-signal-surge-despite-lack-of-bullish-sentiment/
18941,2024-09-06,Coinpedia,HNT Price Breaks $8 Amid 173% Rally: Is $10 Next Target?,Negative,0.2441,1 stars,https://coinpedia.org/price-analysis/hnt-price-breaks-8-amid-173-rally-is-10-next-target/
18942,2024-09-06,Coinpedia,Bitcoin Rallies as U.S. Job Growth Hints At 25 Basis Point Rate Cut,Negative,0.3623,2 stars,https://coinpedia.org/news/bitcoin-rallies-as-u-s-job-growth-hints-at-25-basis-point-rate-cut/
18943,2024-09-06,Coinpedia,Kaspa Coin Price Prediction 2024 – 2025: Will KAS Hit $0.35?,Negative,0.2501,2 stars,https://coinpedia.org/price-prediction/kaspa-coin-price-prediction/
18944,2024-09-06,Coinpedia,Why Is Bitcoin Price Down Today? How Low BTC Price Might Go?,Negative,0.3695,1 stars,https://coinpedia.org/price-analysis/why-is-bitcoin-price-down-today-how-low-btc-price-might-go/
18945,2024-09-06,Coinpedia,Ripple News: Why is the XRP Price down today?,Negative,0.3665,1 stars,https://coinpedia.org/price-analysis/ripple-news-why-is-the-xrp-price-down-today/
18946,2024-09-06,Coinpedia,Bitcoin Price Analysis: Here’s Why $60K Level is Important!,Negative,0.3155,1 stars,https://coinpedia.org/news/bitcoin-price-analysis-can-bitcoin-break-the-60000-barrier-soon/
18947,2024-09-06,Coinpedia,Ethereum Price Analysis: Key Levels to Watch as ETF Outflows Hit $562M,Negative,0.3207,1 stars,https://coinpedia.org/news/is-ethereum-losing-its-edge-eth-beta-altcoins-show-unexpected-rise/
18948,2024-09-06,Coinpedia,What is Project Pax? Japan’s Megabanks Launch Stablecoin Pilot,Negative,0.2445,2 stars,https://coinpedia.org/news/japans-mufg-bank-unveils-2025-stablecoin-revolution-project-pax/
18949,2024-09-06,Coinpedia,"Polygon Migrates to POL Token, but MATIC Price Struggles at $0.37!",Negative,0.3361,2 stars,https://coinpedia.org/price-analysis/polygon-migrates-to-pol-token-but-matic-price-struggles-at-0-37/
18950,2024-09-06,CoinSpeaker,"Ethereum ETFs Fail to Boost Investor Interest, ETH Liquidity Drops 20%",Negative,0.3753,2 stars,https://www.coinspeaker.com/ethereum-etfs-investor-interest-eth/
18951,2024-09-06,CoinSpeaker,Ripple Targets Japan’s Stablecoin Market as Global Opportunities Grow,Negative,0.2501,4 stars,https://www.coinspeaker.com/ripple-japan-stablecoin-market/
18952,2024-09-06,CoinSpeaker,"Ethereum Foundation to Unveil Financial Report, $650M in Reserves",Negative,0.3252,1 stars,https://www.coinspeaker.com/ethereum-foundation-financial-report-650m/
18953,2024-09-06,CoinSpeaker,Riot Platforms Surpasses 10K Bitcoin Holdings but Production Declines,Negative,0.3063,1 stars,https://www.coinspeaker.com/riot-platforms-10k-bitcoin-holdings/
18954,2024-09-06,CoinSpeaker,Tonkeeper Launches Adventure Campaign with Exclusive NFT Rewards for TON Community,Negative,0.3886,4 stars,https://www.coinspeaker.com/tonkeeper-adventure-campaign-nft/
18955,2024-09-06,CoinSpeaker,Crypto Exchange Bitget to List Catizen (CATI) on September 20,Negative,0.2756,1 stars,https://www.coinspeaker.com/bitget-catizen-cati-september-20/
18956,2024-09-06,CoinSpeaker,XRP Price Faces Bearish Sentiment as Bitcoin Teases Below $56K amid Heightened Whales’ Selloff,Negative,0.3379,1 stars,https://www.coinspeaker.com/xrp-price-bearish-sentiment-bitcoin/
18957,2024-09-06,CoinSpeaker,HSBC and Standard Chartered Analysts: Tokenization Could Bridge Global Trade Finance Gaps,Negative,0.314,4 stars,https://www.coinspeaker.com/tokenization-trade-finance/
18958,2024-09-06,CoinSpeaker,BitMEX CEO Arthur Hayes Tips BTC Price Drop Under $50K by Weekend,Negative,0.4457,1 stars,https://www.coinspeaker.com/arthur-hayes-btc-price-50k/
18959,2024-09-06,CoinSpeaker,"Ethereum Faces Slim Chance of Breaking All-Time High by 2024, Analysts Warn",Negative,0.2977,2 stars,https://www.coinspeaker.com/ether-slim-chance-all-time-high-2024/
18960,2024-09-06,CoinTelegraph,Celebrities boost crypto projects but don’t guarantee legitimacy,Negative,0.3543,1 stars,https://cointelegraph.com/news/celebrities-crypto-projects-legitimacy?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18961,2024-09-06,CoinTelegraph,Here’s what happened in crypto today,Negative,0.3286,1 stars,https://cointelegraph.com/news/what-happened-in-crypto-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18962,2024-09-06,CoinTelegraph,Why is XRP price down today?,Negative,0.3543,2 stars,https://cointelegraph.com/news/why-is-xrp-price-down-today?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18963,2024-09-06,CoinTelegraph,India reconsiders foreign crypto exchange registrations: Report,Negative,0.3502,1 stars,https://cointelegraph.com/news/fiu-india-approves-offshore-crypto-exchanges?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18964,2024-09-06,CoinTelegraph,Bitcoin set for sub $50K correction in September — Analysts,Negative,0.3394,2 stars,https://cointelegraph.com/news/bitcoin-sub-50k-correction-september-analysts?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18965,2024-09-06,CoinTelegraph,Japan’s major banks back new stablecoin project for global trade,Negative,0.2596,4 stars,https://cointelegraph.com/news/japan-banks-back-project-pax-global-settlements?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18966,2024-09-06,CoinTelegraph,"Libre launches Brevan Howard, BlackRock, Hamilton Lane funds on Aptos",Negative,0.3694,1 stars,https://cointelegraph.com/news/libre-launches-brevan-howard-black-rock-hamilton-lane-funds-on-aptos?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18967,2024-09-06,CoinTelegraph,Watch these 3 BTC price levels if Bitcoin breaks below $55K,Negative,0.4751,1 stars,https://cointelegraph.com/news/watch-3-btc-price-if-bitcoin-below-55k?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
19001,2024-09-06,Crypto Briefing,Major Japanese banks back stablecoin platform for cross-border settlements,Negative,0.2862,3 stars,https://cryptobriefing.com/japanese-banks-back-stablecoin-project-pax/
18968,2024-09-06,CoinTelegraph,Arthur Hayes sees sub-$50K BTC price as Bitcoin risks &#039;stark&#039; trend shift,Negative,0.297,2 stars,https://cointelegraph.com/news/arthur-hayes-sub-50k-btc-price-bitcoin-risks-trend-shift?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18969,2024-09-06,CoinTelegraph,Crypto venture capital funding surges to $633M in August rebound,Negative,0.376,1 stars,https://cointelegraph.com/news/crypto-vc-funding-rebounds-august?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18970,2024-09-06,CoinTelegraph,Ripple co-founder signs letter endorsing Harris for president,Negative,0.3489,1 stars,https://cointelegraph.com/news/ripple-chris-larsen-endorses-kamala-harris-president?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18971,2024-09-06,CoinTelegraph,Rare Ape CryptoPunk sells for $1.5M amid market downturn,Negative,0.4564,1 stars,https://cointelegraph.com/news/rare-ape-cryptopunk-sells-1-5m?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18972,2024-09-06,CoinTelegraph,"Riot Platforms’ Bitcoin holdings cross 10K BTC, production drops",Negative,0.2986,2 stars,https://cointelegraph.com/news/riot-platforms-holds-10000-bitcoin-focuses-on-expansion-amid-mining-challenges?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18973,2024-09-06,CoinTelegraph,"X complies with EU data laws, stops AI chatbot data collection",Negative,0.4296,1 stars,https://cointelegraph.com/news/x-complies-eu-data-laws?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18974,2024-09-06,CoinTelegraph,Telegram changes FAQ language on illegal content moderation after CEO’s arrest,Positive,0.6064,1 stars,https://cointelegraph.com/news/telegram-illegal-content-moderation-faq-language-change?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18975,2024-09-06,CoinTelegraph,Magic Eden faces backlash over US service segregation,Negative,0.4277,1 stars,https://cointelegraph.com/news/magic-eden-us-domain-launch-segregates-users-nft-platform?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
18976,2024-09-06,CoinTelegraph,Hacker praised after $27M crypto heist from Penpie DeFi protocol,Negative,0.4784,1 stars,https://cointelegraph.com/news/penpie-defi-hack-27m-euler-hacker-message?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
